region,regioncode,district,districtcode,ward,wardcode,street,places
KAGERA,35,MISSENYI,35,BWANJAI,35,RWAMASHONGA,KAHYORO
KAGERA,35,MISSENYI,35,BWANJAI,35,RWAMASHONGA,MUGANA
KAGERA,35,MISSENYI,35,BWANJAI,35,NYABIHOKWE,RUKOMOLA
KAGERA,35,MISSENYI,35,BWANJAI,35,NYABIHOKWE,BUTULAGE
KAGERA,35,MISSENYI,35,BWANJAI,35,NYABIHOKWE,KASHARU
KAGERA,35,MISSENYI,35,ISHUNJU,35,ISHUNJU,BUTANGA
KAGERA,35,MISSENYI,35,ISHUNJU,35,ISHUNJU,MWEMAGE
KAGERA,35,MISSENYI,35,ISHUNJU,35,ISHUNJU,BWENDANGWELO
KAGERA,35,MISSENYI,35,ISHUNJU,35,ISHUNJU,KASHARU
KAGERA,35,MISSENYI,35,ISHUNJU,35,KYELIMA,KISHAO
KAGERA,35,MISSENYI,35,ISHUNJU,35,KYELIMA,IZINGA
KAGERA,35,MISSENYI,35,ISHUNJU,35,KYELIMA,NYAKIJOGA
KAGERA,35,MISSENYI,35,ISHUNJU,35,KYELIMA,KAMBUZI
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,KASHENYE
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,LUGANJO
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,BIKONGE
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,MWEYANJALE
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,BUKEILE
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,KATOKE
KAGERA,35,MISSENYI,35,BUYANGO,35,KIKONO,KAFUNJO
KAGERA,35,MISSENYI,35,BUYANGO,35,RUTUNGA,RUTUNGA
KAGERA,35,MISSENYI,35,BUYANGO,35,RUTUNGA,NDAHIYA
KAGERA,35,MISSENYI,35,BUYANGO,35,RUTUNGA,BWIKALAGE
KAGERA,35,MISSENYI,35,BUYANGO,35,RUTUNGA,"KASHERERO ""A"""
KAGERA,35,MISSENYI,35,BUYANGO,35,RUTUNGA,BUTAINAMWA
KAGERA,35,MISSENYI,35,BUYANGO,35,RWAMACHU,RWAMACHU
KAGERA,35,MISSENYI,35,BUYANGO,35,RWAMACHU,RWAIHOROGO
KAGERA,35,MISSENYI,35,BUYANGO,35,RWAMACHU,NYAKIHANGA
KAGERA,35,MISSENYI,35,BUYANGO,35,RWAMACHU,NYABUTAIZI
KAGERA,35,MISSENYI,35,BUYANGO,35,RWAMACHU,"KASHERERO ""B"""
KAGERA,35,MISSENYI,35,BUYANGO,35,RUSHASHA,BWEIGILO
KAGERA,35,MISSENYI,35,BUYANGO,35,RUSHASHA,RUHAMI
KAGERA,35,MISSENYI,35,BUYANGO,35,RUSHASHA,KAONGWA
KAGERA,35,MISSENYI,35,BUYANGO,35,RUSHASHA,MITARO
KAGERA,35,MISSENYI,35,BUYANGO,35,KISHOJU,KIGELELA
KAGERA,35,MISSENYI,35,BUYANGO,35,KISHOJU,KABASHANA
KAGERA,35,MISSENYI,35,BUYANGO,35,KISHOJU,KATALE
KAGERA,35,MISSENYI,35,BUYANGO,35,KISHOJU,KATONGO
KAGERA,35,MISSENYI,35,BUYANGO,35,KISHOJU,BULAUKYA
KAGERA,35,MISSENYI,35,RUZINGA,35,RUHIJA,KAARO
KAGERA,35,MISSENYI,35,RUZINGA,35,RUHIJA,KATANO
KAGERA,35,MISSENYI,35,RUZINGA,35,RUHIJA,BUSIMBA
KAGERA,35,MISSENYI,35,RUZINGA,35,RUHIJA,BUSHEZA
KAGERA,35,MISSENYI,35,RUZINGA,35,MUGONGO,KATUNGA
KAGERA,35,MISSENYI,35,RUZINGA,35,MUGONGO,MUGONGO
KAGERA,35,MISSENYI,35,RUZINGA,35,MUGONGO,KAINA
KAGERA,35,MISSENYI,35,RUZINGA,35,MUGONGO,URUNDU
KAGERA,35,MISSENYI,35,RUZINGA,35,MUGONGO,KALEGEYA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,RUKURUNGO,KYAKA-BUSHESHA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,RUKURUNGO,KIBOJU
KAGERA,35,MISSENYI,35,BUGANDIKA,35,RUKURUNGO,BULEMU
KAGERA,35,MISSENYI,35,BUGANDIKA,35,RUKURUNGO,NYARUBANJA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KATENDAGURO,KABAULA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KATENDAGURO,NYAKASHANSHA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KATENDAGURO,NYAKABANGA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KATENDAGURO,KARONGO
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KATENDAGURO,KIHURUGUTU
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWOKI,KAMUGABI
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWOKI,KIGOMA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWOKI,KYAIGAMBA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BUTULATE,ISHOZI
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BUTULATE,RUGANDO
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BUTULATE,RUGAZE
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BUTULATE,MWOGA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BUTULATE,KYABAJWA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BUTULATE,BWEITANUMI
KAGERA,35,MISSENYI,35,BUGANDIKA,35,IGURUGATI,KIYAIKO
KAGERA,35,MISSENYI,35,BUGANDIKA,35,IGURUGATI,KANONI
KAGERA,35,MISSENYI,35,BUGANDIKA,35,IGURUGATI,KATAIGANILO
KAGERA,35,MISSENYI,35,BUGANDIKA,35,IGURUGATI,KYANGO.
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KIJUMO,NSHAKA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KIJUMO,KANANI
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KIJUMO,KISHENYE
KAGERA,35,MISSENYI,35,BUGANDIKA,35,KIJUMO,KANONI
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWEMERA,RUKALA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWEMERA,MUTUKULA
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWEMERA,RUKILO
KAGERA,35,MISSENYI,35,BUGANDIKA,35,BWEMERA,NYAMUGANGA
KAGERA,35,MISSENYI,35,KITOBO,35,KIJUNJA,"KIJUNJA ""A"""
KAGERA,35,MISSENYI,35,KITOBO,35,KIJUNJA,"KIJUNJA ""B"""
KAGERA,35,MISSENYI,35,KITOBO,35,KIJUNJA,NKAKA
KAGERA,35,MISSENYI,35,KITOBO,35,KIJUNJA,KAYANGA
KAGERA,35,MISSENYI,35,KITOBO,35,KASHASHA,NYARUBANJA
KAGERA,35,MISSENYI,35,KITOBO,35,KASHASHA,BWAGYA
KAGERA,35,MISSENYI,35,KITOBO,35,KASHASHA,KYAIGA
KAGERA,35,MISSENYI,35,KITOBO,35,KYAZI,LUBAYA
KAGERA,35,MISSENYI,35,KITOBO,35,KYAZI,LUBUMBA
KAGERA,35,MISSENYI,35,KITOBO,35,KYAZI,BWATANGABO
KAGERA,35,MISSENYI,35,KITOBO,35,KITOBO,KANONI
KAGERA,35,MISSENYI,35,KITOBO,35,KITOBO,MUSIBUKA
KAGERA,35,MISSENYI,35,KITOBO,35,KITOBO,KITOBO
KAGERA,35,MISSENYI,35,KITOBO,35,MBALE,MBALE
KAGERA,35,MISSENYI,35,KITOBO,35,,KAMANGO
KAGERA,35,MISSENYI,35,KITOBO,35,,KATONGO
KAGERA,35,MISSENYI,35,KITOBO,35,,BUBUGA
KAGERA,35,MISSENYI,35,GERA,35,KATAARE,KATAARE
KAGERA,35,MISSENYI,35,GERA,35,KATAARE,KASHARAZI
KAGERA,35,MISSENYI,35,GERA,35,KATAARE,KIHILILA
KAGERA,35,MISSENYI,35,GERA,35,KATAARE,MUTUZA
KAGERA,35,MISSENYI,35,GERA,35,KASHAKA,KASHWA
KAGERA,35,MISSENYI,35,GERA,35,KASHAKA,KATELELA
KAGERA,35,MISSENYI,35,GERA,35,KASHAKA,KYENDANZIGO
KAGERA,35,MISSENYI,35,GERA,35,KASHAKA,NYAMUGABA
KAGERA,35,MISSENYI,35,GERA,35,KASHAMBYA,KWAKWANZI
KAGERA,35,MISSENYI,35,GERA,35,KASHAMBYA,KASHAMBYA
KAGERA,35,MISSENYI,35,GERA,35,KASHAMBYA,OMUKIGANDO
KAGERA,35,MISSENYI,35,GERA,35,KASHEKYA,KASHEKYA KATI
KAGERA,35,MISSENYI,35,GERA,35,KASHEKYA,NYAKASHOJU
KAGERA,35,MISSENYI,35,GERA,35,KASHEKYA,OMUNJOKI
KAGERA,35,MISSENYI,35,GERA,35,KASHEKYA,NYANTAI
KAGERA,35,MISSENYI,35,KANYIGO,35,KIKUKWE,NYUNGWE
KAGERA,35,MISSENYI,35,KANYIGO,35,KIKUKWE,KABATO
KAGERA,35,MISSENYI,35,KANYIGO,35,KIKUKWE,KALUMYO
KAGERA,35,MISSENYI,35,KANYIGO,35,KIKUKWE,RUTALO
KAGERA,35,MISSENYI,35,KANYIGO,35,KIKUKWE,MWEMAGE
KAGERA,35,MISSENYI,35,KANYIGO,35,KIKUKWE,KATAALE
KAGERA,35,MISSENYI,35,KANYIGO,35,KIGARAMA,KIGARAMA
KAGERA,35,MISSENYI,35,KANYIGO,35,KIGARAMA,BUKUMA
KAGERA,35,MISSENYI,35,KANYIGO,35,KIGARAMA,MUGUNGA
KAGERA,35,MISSENYI,35,KANYIGO,35,BWEYUNGE,BUSAIZI
KAGERA,35,MISSENYI,35,KANYIGO,35,BWEYUNGE,BUKOKO
KAGERA,35,MISSENYI,35,KANYIGO,35,BWEYUNGE,BYAZI
KAGERA,35,MISSENYI,35,KANYIGO,35,BWEYUNGE,KISHENGE
KAGERA,35,MISSENYI,35,KANYIGO,35,BUGOMBE,KISHABA
KAGERA,35,MISSENYI,35,KANYIGO,35,BUGOMBE,KANGOI
KAGERA,35,MISSENYI,35,KANYIGO,35,BUGOMBE,BWERE
KAGERA,35,MISSENYI,35,KANYIGO,35,BUGOMBE,LWAGATI
KAGERA,35,MISSENYI,35,KASHENYE,35,BUKWALI,BWAGATI
KAGERA,35,MISSENYI,35,KASHENYE,35,BUKWALI,MITAGA
KAGERA,35,MISSENYI,35,KASHENYE,35,BUKWALI,LUSHASHA
KAGERA,35,MISSENYI,35,KASHENYE,35,BUKWALI,BUSHUNGURU
KAGERA,35,MISSENYI,35,KASHENYE,35,KASHENYE,KALENGO
KAGERA,35,MISSENYI,35,KASHENYE,35,KASHENYE,NYARWIGA
KAGERA,35,MISSENYI,35,KASHENYE,35,KASHENYE,NYAKALALO
KAGERA,35,MISSENYI,35,KASHENYE,35,KASHENYE,KALAMILA
KAGERA,35,MISSENYI,35,KASHENYE,35,KASHENYE,RUHANGA
KAGERA,35,MISSENYI,35,KASHENYE,35,BUSHAGO,KIHORORO
KAGERA,35,MISSENYI,35,KASHENYE,35,BUSHAGO,KAROGOSHO
KAGERA,35,MISSENYI,35,KASHENYE,35,BUSHAGO,KAISHEBO
KAGERA,35,MISSENYI,35,BUGORORA,35,BUGORORA,"BUGORORA ""A"""
KAGERA,35,MISSENYI,35,BUGORORA,35,BUGORORA,"BUGORORA ""B"""
KAGERA,35,MISSENYI,35,BUGORORA,35,BUGORORA,KANONI
KAGERA,35,MISSENYI,35,BUGORORA,35,BUGORORA,NKENGE
KAGERA,35,MISSENYI,35,BUGORORA,35,BUGORORA,IBARAYANGE
KAGERA,35,MISSENYI,35,BUGORORA,35,BUGORORA,KAGARAMA
KAGERA,35,MISSENYI,35,BUGORORA,35,KABINGO,KABINGO
KAGERA,35,MISSENYI,35,BUGORORA,35,KABINGO,IGOMA
KAGERA,35,MISSENYI,35,BUGORORA,35,KABINGO,KALAMBI
KAGERA,35,MISSENYI,35,BUGORORA,35,KABINGO,NGOROGORO
KAGERA,35,MISSENYI,35,BUGORORA,35,KABINGO,KYABUGOMBE
KAGERA,35,MISSENYI,35,BUGORORA,35,BUCHURAGO,NYAKERU
KAGERA,35,MISSENYI,35,BUGORORA,35,BUCHURAGO,IHOROHORO
KAGERA,35,MISSENYI,35,BUGORORA,35,BUCHURAGO,KIBALE
KAGERA,35,MISSENYI,35,BUGORORA,35,BUCHURAGO,KAMUISI
KAGERA,35,MISSENYI,35,BUGORORA,35,BUCHURAGO,BUTAUNWA
KAGERA,35,MISSENYI,35,KYAKA,35,BULIFANI,KANYABASA
KAGERA,35,MISSENYI,35,KYAKA,35,BULIFANI,BYAWAMALA
KAGERA,35,MISSENYI,35,KYAKA,35,BULIFANI,NYAKASHANGA
KAGERA,35,MISSENYI,35,KYAKA,35,BULIFANI,BULIFANI
KAGERA,35,MISSENYI,35,KYAKA,35,BULIFANI,KASHASHA
KAGERA,35,MISSENYI,35,KYAKA,35,KYAKA,MWISA
KAGERA,35,MISSENYI,35,KYAKA,35,KYAKA,BWENGABO
KAGERA,35,MISSENYI,35,KYAKA,35,KYAKA,KITUNTU
KAGERA,35,MISSENYI,35,KYAKA,35,KYAKA,RUBALE
KAGERA,35,MISSENYI,35,KYAKA,35,KASHABA,NFUNDIZE
KAGERA,35,MISSENYI,35,KYAKA,35,KASHABA,"KASHABA ""A"""
KAGERA,35,MISSENYI,35,KYAKA,35,KASHABA,"KASHABA ""B"""
KAGERA,35,MISSENYI,35,KYAKA,35,KASHABA,BWOGA
KAGERA,35,MISSENYI,35,KYAKA,35,KASHABA,NYAMISHELE
KAGERA,35,MISSENYI,35,KILIMILILE,35,KENYANA,KIGARAMA
KAGERA,35,MISSENYI,35,KILIMILILE,35,KENYANA,BUTULAGE
KAGERA,35,MISSENYI,35,KILIMILILE,35,KENYANA,KENYANA
KAGERA,35,MISSENYI,35,KILIMILILE,35,KENYANA,MWEYANJALE
KAGERA,35,MISSENYI,35,KILIMILILE,35,KENYANA,BWEYENDEZI
KAGERA,35,MISSENYI,35,KILIMILILE,35,KILIMILILE,KYAMARA
KAGERA,35,MISSENYI,35,KILIMILILE,35,KILIMILILE,KILIMILILE
KAGERA,35,MISSENYI,35,KILIMILILE,35,KILIMILILE,BUBAREBWERA
KAGERA,35,MISSENYI,35,KILIMILILE,35,KILIMILILE,KABALENGE
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,KAYAMITWE
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,KIKULAIJO
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,KOLUMULI
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,KEMITOMA
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,KASHWAKELA
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,NYAKASHANGA
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,"KIBEO ""A"""
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,"KIBEO ""B"""
KAGERA,35,MISSENYI,35,KILIMILILE,35,MWEMAGE,KABALENGE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KASSAMBYA,KASSAMBYA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KASSAMBYA,KATUNGA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KASSAMBYA,NYAKALEMBE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KASSAMBYA,"KASHOZI ""A"""
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KASSAMBYA,"KASHOZI ""B"""
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KASSAMBYA,"KASHOZI ""C"""
KAGERA,35,MISSENYI,35,KASSAMBYA,35,BUNAZI,"BUNAZI ""A"""
KAGERA,35,MISSENYI,35,KASSAMBYA,35,BUNAZI,OMUKITWE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,BUNAZI,KABWERA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,BUNAZI,BUNAZI 'B'
KAGERA,35,MISSENYI,35,KASSAMBYA,35,OMUDONGO,OMUDONGO
KAGERA,35,MISSENYI,35,KASSAMBYA,35,OMUDONGO,OMUKITWE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,OMUDONGO,KAGALAMA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KAKINDO,LWAKALISA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KAKINDO,OMURURINGA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KAKINDO,KABALE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KAKINDO,KAKINDO KATI
KAGERA,35,MISSENYI,35,KASSAMBYA,35,KAKINDO,MUBEMBE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,GABULANGA,GABULANDA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,GABULANGA,KIGOGO
KAGERA,35,MISSENYI,35,KASSAMBYA,35,GABULANGA,LWAKALISA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,GABULANGA,KAIYEMBA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,GABULANGA,RUSHEYA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,NYABIHANGA,KAKINGA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,NYABIHANGA,NYABIHANGA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,NYABIHANGA,KYALWEIBUGA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,NYABIHANGA,KAGASHA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,NYABIHANGA,KITOBO
KAGERA,35,MISSENYI,35,KASSAMBYA,35,MABUYE,MABUYE
KAGERA,35,MISSENYI,35,KASSAMBYA,35,MABUYE,ITARA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,MABUYE,RUHAMA
KAGERA,35,MISSENYI,35,KASSAMBYA,35,MABUYE,KIJUKA
KAGERA,35,MISSENYI,35,MINZIRO,35,MINZIRO,"MULUNGU ""A"""
KAGERA,35,MISSENYI,35,MINZIRO,35,MINZIRO,"MULUNGU ""B"""
KAGERA,35,MISSENYI,35,MINZIRO,35,MINZIRO,GERA
KAGERA,35,MISSENYI,35,MINZIRO,35,MINZIRO,"NYAKAHANGA ""A"""
KAGERA,35,MISSENYI,35,MINZIRO,35,MINZIRO,"NYAKAHANGA ""B"""
KAGERA,35,MISSENYI,35,MINZIRO,35,KALAGARA,KAGUGU
KAGERA,35,MISSENYI,35,MINZIRO,35,KALAGARA,MITEBI
KAGERA,35,MISSENYI,35,MINZIRO,35,KALAGARA,NYAKASHENYE
KAGERA,35,MISSENYI,35,MINZIRO,35,KALAGARA,KAYUNGA
KAGERA,35,MISSENYI,35,MINZIRO,35,KALAGARA,BIKUNYU
KAGERA,35,MISSENYI,35,MINZIRO,35,KALAGARA,RUHUNGA
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,KISHOMBERWA
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,KYANUMBU
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,KAMPANGI
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,MUGOMBE
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,BULEMBO
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,BILONGO
KAGERA,35,MISSENYI,35,MINZIRO,35,KIGAZI,KIGAZI
KAGERA,35,MISSENYI,35,NSUNGA,35,BYAMUTEMBA,BYAMUTEMBA
KAGERA,35,MISSENYI,35,NSUNGA,35,BYAMUTEMBA,MGAMBAIZI
KAGERA,35,MISSENYI,35,NSUNGA,35,BYAMUTEMBA,KABWOBA
KAGERA,35,MISSENYI,35,NSUNGA,35,BYAMUTEMBA,KYAMPALA
KAGERA,35,MISSENYI,35,NSUNGA,35,BYAMUTEMBA,OMURUGANDO
KAGERA,35,MISSENYI,35,NSUNGA,35,BYAMUTEMBA,MIAJWA
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,"LUKUBA ""A"""
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,"LUKUBA ""B"""
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,KYAMBOGO
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,KIGWANGA
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,KYARUKURONGO
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,"LUKUBA ""C'"
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,"IGAYAZA ""A"""
KAGERA,35,MISSENYI,35,NSUNGA,35,IGAYAZA,"IGAYAZA ""B"""
KAGERA,35,MISSENYI,35,NSUNGA,35,NGANDO,NGANDO
KAGERA,35,MISSENYI,35,NSUNGA,35,NGANDO,BITERERA
KAGERA,35,MISSENYI,35,NSUNGA,35,NGANDO,NKIRO
KAGERA,35,MISSENYI,35,NSUNGA,35,NGANDO,KABAGIRO
KAGERA,35,MISSENYI,35,NSUNGA,35,NGANDO,IBANGA
KAGERA,35,MISSENYI,35,KAKUNYU,35,KAKUNYU,KALOLA
KAGERA,35,MISSENYI,35,KAKUNYU,35,KAKUNYU,NSHESHEMI
KAGERA,35,MISSENYI,35,KAKUNYU,35,KAKUNYU,KITOBOKA
KAGERA,35,MISSENYI,35,KAKUNYU,35,KAKUNYU,KAKUNYU.
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,RWENKURA
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,KAZIZI
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,RUKOMA
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,KAIHESHERO
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,LYENGOMA
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,BUBALE KATI
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,ANGUNDU
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,KISIBO
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUBALE,KAKILI
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUGANGO,BUGANGO
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUGANGO,RWAMBOGO
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUGANGO,LYAKATEBA
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUGANGO,RWENKOMA
KAGERA,35,MISSENYI,35,KAKUNYU,35,BUGANGO,KIKONDO
KAGERA,35,MISSENYI,35,KAKUNYU,35,BWENKOMA,RWENGIRI
KAGERA,35,MISSENYI,35,KAKUNYU,35,BWENKOMA,BWENKOMA
KAGERA,35,MISSENYI,35,KAKUNYU,35,BWENKOMA,RWEMPUMU
KAGERA,35,MISSENYI,35,MUSHASHA,35,MUSHASHA,NYAMILIMA
KAGERA,35,MISSENYI,35,MUSHASHA,35,MUSHASHA,MUSHASHA
KAGERA,35,MISSENYI,35,MUSHASHA,35,MUSHASHA,NSHEGENYA
KAGERA,35,MISSENYI,35,MUSHASHA,35,MUSHASHA,BULINDA
KAGERA,35,MISSENYI,35,MUSHASHA,35,MUSHASHA,MALENGE
KAGERA,35,MISSENYI,35,MUSHASHA,35,MUSHASHA,KAJUNGUTI
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,KYANYALWEKULA
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,OMUBULONGO
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,MIGERA
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,KIBALE
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,NYAKASHENYE
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,RUGONGO
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,LYEBITOJU
KAGERA,35,MISSENYI,35,MUSHASHA,35,BULEMBO,BUSHELEGENYI
KAGERA,35,MISSENYI,35,MABALE,35,NYANKERE,MTAKUJA
KAGERA,35,MISSENYI,35,MABALE,35,NYANKERE,KIGARAMA
KAGERA,35,MISSENYI,35,MABALE,35,NYANKERE,BUTULAGE
KAGERA,35,MISSENYI,35,MABALE,35,MABALE,MACHUMILO
KAGERA,35,MISSENYI,35,MABALE,35,MABALE,KATWEGILI
KAGERA,35,MISSENYI,35,MABALE,35,MABALE,NYAMILEMBE
KAGERA,35,MISSENYI,35,MABALE,35,MABALE,KACHONGO
KAGERA,35,MISSENYI,35,MABALE,35,MABALE,RWOGA
KAGERA,35,MISSENYI,35,MABALE,35,KIBEO,"KIHUMULO ""A"""
KAGERA,35,MISSENYI,35,MABALE,35,KIBEO,"KIHUMULO ""B"""
KAGERA,35,MISSENYI,35,MABALE,35,KIBEO,NYAMILEMBE
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,KATEBE
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,KASHARU
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,MUTUKULA
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,KYADIMBA
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,CHETABULE
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,KAYANGA
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,NYAKERA
KAGERA,35,MISSENYI,35,MUTUKULA,35,MUTUKULA,KABAKESA
KAGERA,35,MISSENYI,35,MUTUKULA,35,BYEJU,BYEJU
KAGERA,35,MISSENYI,35,MUTUKULA,35,BYEJU,KIKOMO
KAGERA,35,MISSENYI,35,MUTUKULA,35,BYEJU,KIHUMULO
KAGERA,35,MISSENYI,35,MUTUKULA,35,BYEJU,KYAKASIGA  'A'
KAGERA,35,MISSENYI,35,MUTUKULA,35,NKERENGE,NKERENGE
KAGERA,35,MISSENYI,35,MUTUKULA,35,NKERENGE,KYAKUKAYA
KAGERA,35,MISSENYI,35,MUTUKULA,35,NKERENGE,MABALEGELE
KAGERA,35,MISSENYI,35,MUTUKULA,35,NKERENGE,KACHUMBE
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,LUKAKA
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,NYAKASAMBYA
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,KILIFUNJO 'B'
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,KILIFUNJO 'A'
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,NYABWEGIRA 'B'
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,NYABWEGIRA 'A'
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,NYARUBALE
KAGERA,35,KARAGWE,35,NDAMA,35,NYABWEGIRA,RWAITUNDU
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,MUGUTU A
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,MUGUTU B
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,KAGANDO A
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,KAGANDO B
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,OMUKASHASHABO
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,KAGUTU A
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,KAGUTU B
KAGERA,35,KARAGWE,35,NDAMA,35,KAGUTU,OMUKATABA
